Time UTC,Time Year,Time Month,Time Week,Time Day of Year,Time Day of Month,Time Day of Week,Time Hour,Time Minute,SMP,Generation Total MW,Generation Renewable MW,Generation SNSP,CO2 Rate kg/hr,CO2 Intensity kg/MW,Generator Synchronised Total Capacity MW,Generator Flex. Upward MW,Generator Flex. Downward MW,Generator Largest Source MW,Source Hydro MW,Source Gas MW,Source Coal MW,Source Oil MW,Source Peat MW,Source Dist MW,Source Waste MW,Source Pumped Hydro MW,Wind Total MW,Wind Estimate Error MW,Wind Estimate Error %
1212615000,2008,6,23,156,4,3,22,30,139.61,4104.478,37.138,0.046626636,2095554.008,510.5531101,4484.5,2191.6,1025.7,429.32,0.9,2563.94,721.26,201.72,338.62,0,0,86.66,36.238,23.932,61.32636326
1212616800,2008,6,23,156,4,3,23,0,109.94,3872.576,37.156,0.067468269,2018028.816,521.107608,4484.5,1930.72,1172.58,423.8,0.82,2428.58,690.02,150.04,338.26,0,0,0.56,36.336,17.555,47.50564899
1212618600,2008,6,23,156,4,3,23,30,75.89,3668.114,30.614,0.055672752,1915600.974,522.2304906,4241.5,1725.76,1231.54,398.2,0.8,2350.9,668.64,105.44,338.12,0,0,-76.94,29.814,19.014,60.24523938
1212620400,2008,6,23,156,4,3,0,0,75.89,3517.16,29.96,0.054856759,1826509.077,519.3136159,4168.5,1578.28,1251.02,399.42,0.82,2288.06,623.76,73.36,338.22,0,0,-148.54,29.14,12.724,45.86547473
1212622200,2008,6,23,156,4,3,0,30,75.89,3380.128,35.388,0.037995011,1718841.669,508.5137809,4003.5,1511.2,1010.1,426.18,0.96,2258.04,582.16,72.4,338.14,0,0,-207.8,34.428,4.901,16.84279258
1212624000,2008,6,23,156,4,3,1,0,75.02,3258.22,34.52,0.060499291,1660823.786,509.7334697,3840.5,1340.22,947.08,428.8,0.86,2121.06,527.4,72.44,339.34,0,0,-225.54,33.66,12.22,38.15173275
1212625800,2008,6,23,156,4,3,1,30,73.46,3155.888,33.428,0.065549855,1598826.763,506.6170799,3840.5,1228.08,1057.22,429.56,0.9,2077.44,459.6,72.6,338.48,0,0,-226.5,32.528,10.862,35.96807841
1212627600,2008,6,23,156,4,3,2,0,71.26,3081.32,34.2,0.067328288,1551401.256,503.4859269,3840.5,1151.16,1373.14,429.26,1.06,2054.56,406.22,72.64,339.38,0,0,-221.62,33.14,17.77,51.89078698
1212629400,2008,6,23,156,4,3,2,30,71.15,3027.46,35.04,0.068816764,1524281.72,503.4853375,3840.5,1097.84,1569.46,429.64,1.04,2016.88,390.48,72.62,338.1,0,0,-220.96,34,15.76,46.18991794
1212631200,2008,6,23,156,4,3,3,0,63.36,2989.97,31.95,0.06859935,1510762.882,505.2769366,3840.5,1069.62,1597.68,419.18,1.04,1989.84,388.66,72.7,332.62,0,0,-219.78,30.91,29.89,78.46174039
1212633000,2008,6,23,156,4,3,3,30,63.36,2976.48,24.96,0.064512444,1507959.329,506.6250501,3840.5,1069.84,1597.46,398.16,1.14,1990.2,387.16,72.68,333.28,0,0,-217.84,23.82,36.36,106.2536528
1212634800,2008,6,23,156,4,3,4,0,63.36,2972.59,23.81,0.061337083,1504996.947,506.2914653,3840.5,1076.4,1590.9,398.72,1.14,1996.1,386.96,72.7,333.36,0,0,-216.56,22.67,29.77,99.9160933
1212636600,2008,6,23,156,4,3,4,30,70.81,2947.44,24.5,0.053151209,1490013.641,505.5280653,3840.5,1078.02,1589.28,399.36,1.12,1997.48,386.42,72.82,332.94,0,0,-215.62,23.38,28.49,95.39594843
1212638400,2008,6,23,156,4,3,5,0,70.81,2922.2,23.06,0.033255766,1504726.706,514.9294045,4098.5,1077.76,1499.54,441.78,0.94,1993.66,424.76,72.7,332.96,0,0,-216.08,22.12,24.3,91.6635232
1212640200,2008,6,23,156,4,3,5,30,71.05,2953.696,25.316,0.031565875,1534729.927,519.59644,4098.5,1090.2,1577.1,400.14,1.14,1990.18,462.2,73.82,333.12,0,0,-213.56,24.176,22.064,80.38472748
1212642000,2008,6,23,157,5,4,6,0,66.76,3156.116,23.756,0.012324008,1618514.069,512.8183086,4098.5,1347.98,1465.32,451.08,1.14,2141.4,511.26,129.86,333.56,0,0,-211.76,22.616,6.234,34.72400156
1212643800,2008,6,23,157,5,4,6,30,66.76,3417.43,22.47,0.011022903,1772981.441,518.8054887,4245.5,1578.78,1234.52,454.02,1.06,2222.06,563.98,259.14,333.52,0,0,-211.24,21.41,9.41,52.52581636
1212645600,2008,6,23,157,5,4,7,0,66.76,3702.228,23.128,0.02457115,1973080.451,532.944068,4648.5,1963.12,963.18,410.6,0.96,2253.02,656.8,358.1,333.4,7.68,0,-16.64,22.168,15.192,73.73325568
1212647400,2008,6,23,157,5,4,7,30,107.39,4079.48,21.7,0.02347358,2190943.858,537.064493,4648.5,2256.08,1074.22,409.6,1,2372.98,767.88,457.6,335.58,36.4,0,12.28,20.7,17.86,87.24963361
1212649200,2008,6,23,157,5,4,8,0,126.57,4449.68,32.54,0.021466712,2405758.5,540.6587665,4672.5,2590.18,833.12,415.08,12.02,2490.98,892.76,509.08,333.52,67.24,0,48.56,20.52,21.51,96.13407821
1212651000,2008,6,23,157,5,4,8,30,118.59,4591.65,42.41,0.021049078,2470750.499,538.0964357,4672.5,2721.84,731.46,424.2,20.84,2536.06,929.32,522.68,333.42,72.46,0,80.22,21.57,22.44,94.72351203
1212652800,2008,6,23,157,5,4,9,0,118.59,4705.03,46.948,0.021459587,2514741.975,534.4794772,4672.5,2823.562,629.738,424.22,20.98,2543.98,968.22,533.08,333.44,70.38,0,133.982,25.968,18.452,70.93103713
1212654600,2008,6,23,157,5,4,9,30,118.59,4764.56,58.04,0.023498497,2557083.536,536.6882851,4724.5,2849.62,603.68,424.32,21.08,2558.56,969.68,560.72,333.6,73.18,0,135.78,36.96,11.67,34.69600119
1212656400,2008,6,23,157,5,4,10,0,118.59,4747.946,61.326,0.024289661,2593877.13,546.3156341,4816.5,2787.14,868.16,424.34,21.06,2579.92,920.12,585.28,333.58,137.98,0,54.68,40.266,10.264,28.06058286
1212658200,2008,6,23,157,5,4,10,30,133.89,4781.506,55.844,0.022955947,2584802.92,540.5834312,4839,2823.102,862.198,424.46,21.14,2555.38,918.28,591.5,333.62,156.28,0,95.542,34.704,16.456,47.95989741
1212660000,2008,6,23,157,5,4,11,0,133.4,4797.34,76.24,0.027160885,2600979.225,542.1711251,4816.5,2818.36,866.94,424.46,21.02,2532.46,903.86,626.78,333.76,181.08,0,68.08,55.22,-1.95,-4.205758654
1212661800,2008,6,23,157,5,4,11,30,127.8,4820.284,65.364,0.024754558,2632304.06,546.088998,4816.5,2852.2,833.1,424.38,21.04,2547.28,902.78,659.52,333.88,182.3,0,54.16,44.324,12.306,29.81321317
1212663600,2008,6,23,157,5,4,12,0,134.7,4848.58,63.82,0.024308148,2651739.146,546.9104657,4816.5,2882.14,803.16,424.46,21.02,2563.22,901.56,677.46,333.76,181.56,0,52.14,42.8,22.58,50.27833445
1212665400,2008,6,23,157,5,4,12,30,135.02,4853.464,70.144,0.025615519,2658233.766,547.6982555,4816.5,2880.9,804.4,424.46,20.88,2589.52,898.48,679,333.4,160.44,0,47.42,49.264,18.926,38.21349971
1212667200,2008,6,23,157,5,4,13,0,130.68,4772.54,71.078,0.04356129,2611873.658,547.2711926,4764.5,2721.322,916.978,404.94,20.92,2512.02,898.58,620.52,333.46,129.24,0,49.902,50.158,24.302,45.53579794
1212669000,2008,6,23,157,5,4,13,30,134.64,4701.26,66.54,0.046761932,2553397.527,543.1304644,4764.5,2637.92,1000.38,414.28,21.04,2519.86,895.76,522.54,333.62,131.66,0,56.94,45.5,34.12,63.89513109
1212670800,2008,6,23,157,5,4,14,0,136.33,4708.1,64.96,0.046358404,2553637.235,542.39231,4764.5,2646,992.3,419.44,21.1,2530.58,893.46,520.12,333.94,132.46,0,58.18,43.86,51.49,85.21307406
1212672600,2008,6,23,157,5,4,14,30,136.19,4706.06,63.16,0.045987514,2547603.775,541.3453663,4764.5,2645.74,992.56,419.44,21,2536.96,893.36,518.72,334.16,130.92,0,54.52,42.16,61.22,96.6682457
1212674400,2008,6,23,157,5,4,15,0,140.82,4734.12,60.16,0.046293715,2556862.138,540.09238,4764.5,2676.68,961.62,419.44,15.4,2551.38,890.86,531.12,334.12,132.8,0,59.28,44.76,85.21,109.9980636
1212676200,2008,6,23,157,5,4,15,30,140.82,4760.83,57.768,0.046262521,2587847.001,543.5705542,4927.5,2674.182,964.118,419.32,11.92,2540.38,890,583.22,333.72,129,0,52.342,45.848,94.312,113.8428854
1212678000,2008,6,23,157,5,4,16,0,138.55,4811.6,52.86,0.046919943,2598921.179,540.1365821,4923.5,2672.42,965.88,419.3,1.44,2602.38,889.08,574.44,333.44,129.58,0,55.48,51.42,108.24,113.4829105
1212679800,2008,6,23,157,5,4,16,30,140.82,4885.4,87,0.044483563,2625785.847,537.4761221,4923.5,2706.5,982.8,419.16,27.4,2644,916.88,568.6,333.16,127.9,0,50.14,59.6,89.89,95.15693643
1212681600,2008,6,23,157,5,4,17,0,140.82,4929.8,111.54,0.030204065,2651155.908,537.7816359,4957.5,2808.98,880.32,419.1,37.58,2691.46,968.86,568.96,333.42,128.8,0,51.82,73.96,67.16,68.96693366
1212683400,2008,6,23,157,5,4,17,30,140.82,4922.724,107.544,0.029374793,2639459.937,536.178737,4938.5,2799.22,890.08,419.12,44.68,2707.72,947.28,559.74,333.42,130.18,0,55.1,62.864,73.476,82.14932582
1212685200,2008,6,23,157,5,4,18,0,140.82,4817.992,96.392,0.028553804,2592520.646,538.0915216,4942.5,2712.88,976.42,419.12,33.74,2686.52,945.58,501.44,333,128.36,0,51.78,62.652,61.588,73.94760224
1212687000,2008,6,23,157,5,4,18,30,140.82,4696.6,93.72,0.029570327,2517776.284,536.0848877,4927.5,2621.82,1001.48,419.06,29.78,2678.54,929.56,407.84,333.1,128.2,0,50.7,63.94,59.94,71.55306196
1212688800,2008,6,23,157,5,4,19,0,138.39,4551.104,95.444,0.030898876,2415486.075,530.7472814,4927.5,2511.38,1081.92,419,29.76,2653.54,921.46,292.42,333.18,128.32,0,51.8,65.684,56.496,67.27956938
1212690600,2008,6,23,157,5,4,19,30,131.63,4409.942,88.36,0.03078045,2344448.655,531.6280021,4927.5,2380.842,1212.458,419.04,27.62,2613.44,921.86,255.48,332.8,68.96,0,54.042,60.74,48.83,63.88434618
1212692400,2008,6,23,157,5,4,20,0,134.74,4353.18,55.16,0.029463519,2321637.71,533.3199431,4907.5,2357.44,1235.86,426.32,1.82,2653.68,921.84,198.62,332.78,58.98,0,57.2,53.34,46.19,67.93146555
1212694200,2008,6,23,157,5,4,20,30,132.31,4295.604,45.424,0.027629176,2300900.61,535.6407645,4907.5,2309.7,1283.6,429.24,1.74,2591.08,921.88,197.42,332.6,79.82,0,52.38,43.684,48.636,82.68334977
1212696000,2008,6,23,157,5,4,21,0,120.22,4233.276,38.956,0.026707448,2273996.501,537.1718028,4907.5,2253.36,1339.94,429.18,0.896,2507.7,918.64,233.14,333,76.4,0,50.44,38.06,35.96,76.77198975
1212697800,2008,6,23,157,5,4,21,30,107.38,4186.424,31.224,0.030012249,2238857.718,534.7900064,4903.5,2194.26,1399.04,429.32,0.86,2491.16,874.14,234.18,332.68,76.92,0,50.84,30.364,39.496,98.85863036
1212699600,2008,6,23,157,5,4,22,0,107.38,4241.484,27.34,0.040665013,2210047.223,521.0551834,4903.5,2262.204,1166.096,429.2,0.98,2535.54,776.32,234.96,332.68,89.46,0,99.064,26.36,28.63,93.88424332
1212701400,2008,6,23,157,5,4,22,30,107.38,4161.18,23.48,0.047077992,2164822.919,520.2425559,4645.5,2192.12,1236.18,429.3,0.98,2523.46,739.76,206.94,332.24,101.16,0,60.74,22.5,29.63,108.000729
1212703200,2008,6,23,157,5,4,23,0,107.37,3933.204,16.864,0.052711225,2065351.425,525.1066117,4645.5,1952.84,1475.46,429.28,0.88,2435.64,667.44,180.46,332.18,97,0,12.28,15.984,28.866,133.5337928
1212705000,2008,6,23,157,5,4,23,30,66.75,3691.79,19.41,0.03647824,1937569.002,524.8318572,4572.5,1737.52,1549.78,429.5,0.8,2393.28,647.34,130.28,332.42,52.44,0,-46.6,18.61,25.14,112.2321429
1212706800,2008,6,23,157,5,4,0,0,66.75,3625.18,19.68,0.025874577,1864792.656,514.4000176,4334.5,1582.94,1237.36,452.7,0.88,2464.46,615.52,105.66,332.28,12.58,0,-207.92,18.8,23.49,108.0248333
1212708600,2008,6,23,157,5,4,0,30,75.16,3447.986,18.306,0.026823195,1781170.785,516.5829516,4242.5,1506.92,1039.38,454.12,0.82,2324.04,593.02,105.18,332.44,0,0,-225.9,17.486,24.544,116.9987606
1212710400,2008,6,23,157,5,4,1,0,65.89,3291.53,18.01,0.053175879,1724200.986,523.8296432,3987.5,1320.34,1135.96,423.44,0.78,2119.76,561.36,102.74,331.86,0,0,-225.96,17.23,16.79,99.67349362
1212712200,2008,6,23,157,5,4,1,30,65.24,3161.7,22.7,0.062055223,1649239.494,521.6306083,3987.5,1168.82,1523.48,398.24,0.84,2046.2,482.44,103.7,332.32,0,0,-223.72,21.86,12.01,62.92900183
1212714000,2008,6,23,157,5,4,2,0,65.24,3089.582,27.782,0.065096832,1585193.453,513.0769964,3987.5,1091.76,1600.54,398.72,1,2051.68,396.7,106.08,333,0,0,-222.56,26.782,0.148,0.82058106
1212715800,2008,6,23,157,5,4,2,30,63.21,3030.02,31.6,0.064950066,1542045.638,508.9225938,3987.5,1036.5,1655.8,399.2,1.06,2036.48,355.96,106.58,333.14,0,0,-221.38,30.54,-3.62,-18.18181818
1212717600,2008,6,23,157,5,4,3,0,63.21,2993.88,31.72,0.04333507,1508882.946,503.9891197,3987.5,1068.76,1769.54,399.68,1.18,2085.2,335.54,109.04,333.18,0,0,-219.08,30.54,-10.4,-59.9078341
1212719400,2008,6,23,157,5,4,3,30,63.21,2969.62,37.62,0.045675878,1490336.546,501.8610278,3987.5,1048.24,1790.06,399.6,1.18,2070.3,329.98,108.22,324.3,0,0,-218.14,36.44,-16.16,-77.17287488
1212721200,2008,6,23,157,5,4,4,0,63.21,2973.32,40.2,0.046480029,1487010.911,500.1180199,3987.5,1054.9,1783.4,399.76,1.14,2076.52,329.66,108.34,319.46,0,0,-217.04,39.06,-18.02,-79.5584989
1212723000,2008,6,23,157,5,4,4,30,63.21,2950.54,45.26,0.045056159,1469063.075,497.8963426,3987.5,1038.88,1799.42,399.6,0.98,2063.24,329.14,106.2,318.04,0,0,-217.2,44.28,-24.495,-99.5226003
1212724800,2008,6,23,157,5,4,5,0,60.89,2906.892,53.152,0.023520654,1435558.9,493.8466581,3987.5,1056.78,1781.52,402.56,1.04,2083.34,325.76,107.98,320.4,0,0,-215.82,52.112,-33.743,-121.2011279
1212726600,2008,6,23,157,5,4,5,30,60.42,2943.268,56.088,0.024247877,1462817.495,497.0045185,3987.5,1066.74,1771.56,409.36,1,2086.02,333.9,128.22,322.76,0,0,-214.82,55.088,-36.656,-124.935242
1212728400,2008,6,23,158,6,5,6,0,65.99,3136.892,50.592,0.037748192,1588451.417,506.3774642,4150.5,1142.4,1725.9,413.46,1.04,2148.88,408.68,145.1,314.78,0,0,-213.52,49.552,-16.052,-47.03744945
1212730200,2008,6,23,158,6,5,6,30,66.43,3391.338,48.458,0.036097257,1700878.612,501.5361525,4150.5,1351.56,1713.74,453.8,1.1,2308.8,430.92,213.26,314.84,0,0,-211.88,47.358,-14.578,-44.62334323
1212732000,2008,6,23,158,6,5,7,0,80.85,3721.544,43.084,0.021416917,1870030.56,502.4878275,4315.5,1826.28,1352.02,438.96,1.12,2498.38,494.16,330.82,316.7,0,0,-81.62,41.964,-8.694,-28.82912757
1212733800,2008,6,23,158,6,5,7,30,112.08,4051.232,37.072,0.018155465,2085186.534,514.7043008,4553.5,2194.58,1222.72,435.06,1.12,2544.38,622.78,453.78,314,25.82,0,15.8,35.952,0.568,2.135659498
1212735600,2008,6,23,158,6,5,8,0,128.26,4434.674,43.194,0.024383754,2298294.793,518.2556356,4577.5,2534.12,883.18,448.72,10.06,2653.88,702.04,557.34,314.48,50.44,0,38.3,33.134,12.946,43.66715013
1212737400,2008,6,23,158,6,5,8,30,136.79,4585.65,42.69,0.021373197,2398565.541,523.0590082,4669.5,2671.52,822.78,453.62,19.68,2669.52,720.96,630.26,313.18,76.4,0,57.64,23.01,16.64,54.57527058
1212739200,2008,6,23,158,6,5,9,0,139.76,4713.06,52.58,0.022019665,2435610.689,516.7790541,4741.5,2785.16,756.14,453.62,23.86,2680.72,726.78,640.56,310.28,114.28,0,112.8,28.72,21.18,53.87941999
1212741000,2008,6,23,158,6,5,9,30,139.76,4767.746,73.986,0.021915178,2467328.516,517.5041867,4731.5,2817.22,724.08,453.74,44.5,2647.64,726.28,639.78,310.16,164.96,0,129.94,29.486,24.914,59.39966145
1212742800,2008,6,23,158,6,5,10,0,139.76,4752.64,70.46,0.023111365,2480666.478,521.9554769,4731.5,2789.96,751.34,452.8,35.7,2650.46,717.38,656.94,310.08,165.1,0,107.14,34.76,30.03,60.33149171
1212744600,2008,6,23,158,6,5,10,30,139.76,4775.08,74.18,0.023718974,2497551.194,523.0386075,4731.5,2788.9,752.4,451.38,35.92,2662.78,714.72,679,309.94,167.56,0,91.9,38.26,30.3,56.73094926
1212746400,2008,6,23,158,6,5,11,0,139.76,4793.938,70.318,0.022986947,2506220.08,522.7894229,4731.5,2805.46,735.84,450.76,35.12,2673.92,715.24,685.18,310.14,170.28,0,93.86,35.198,43.002,75.84260745
1212748200,2008,6,23,158,6,5,11,30,133.77,4802.34,80.56,0.025125251,2512226.345,523.1254649,4731.5,2795.32,800.48,450.04,34.9,2655.32,722.84,698.58,307.78,169.24,0,93.02,45.66,38.709,59.55734716
1212750000,2008,6,23,158,6,5,12,0,133.01,4815.68,103.7,0.029856635,2503503.99,519.8651051,4731.5,2784.42,811.38,449.88,34.98,2643.26,722.98,700.54,306.6,170.04,0,93.5,68.72,32.95,40.89357741
1212751800,2008,6,23,158,6,5,12,30,133.01,4818.3,109.18,0.031085653,2515931.907,522.161739,4731.5,2766.66,865.14,449.22,34.46,2629.72,723.32,716.1,306.6,167.42,0,90.9,74.72,40.15,46.34385641
1212753600,2008,6,23,158,6,5,13,0,133.01,4719.972,103.212,0.031278152,2500104.886,529.6863807,4731.5,2674.44,957.36,449.08,30.66,2626.24,723.74,706.88,306.34,160.36,0,18.12,72.552,55.698,61.34073413
1212755400,2008,6,23,158,6,5,13,30,138.45,4633.4,104.92,0.034268572,2440028.055,526.6171828,4669.5,2590.92,993.88,449.68,21.2,2619.34,723.2,683.06,306.62,108.58,0,12.62,83.72,53.01,52.57624597
1212757200,2008,6,23,158,6,5,14,0,139.76,4622.91,100.27,0.033444302,2428711.377,525.364192,4669.5,2585.06,999.74,449.28,20.66,2648.74,723.52,670.76,306.78,84.14,0,13.7,79.61,66.7,64.18398768
1212759000,2008,6,23,158,6,5,14,30,133.01,4600.584,109.644,0.037157022,2417353.298,525.4448779,4669.5,2552.92,1031.88,447.28,13.7,2625.32,723.64,668.74,307.16,80.84,0,10.24,95.944,61.796,52.81619118
1212760800,2008,6,23,158,6,5,15,0,136.19,4595.88,94.8,0.034000017,2412721.193,524.9748019,4669.5,2552.68,1032.12,447.98,13.54,2605.52,723.8,664.38,317.56,80.72,0,34.1,81.26,88.55,76.69654844
1212762600,2008,6,23,158,6,5,15,30,134.55,4586.4,84.84,0.032940869,2395510.332,522.3073287,4681.5,2544.88,1039.92,450.84,8.82,2596.54,723.26,640.74,325.78,80.44,0,59.74,76.02,107.41,89.84901083
1212764400,2008,6,23,158,6,5,16,0,133.05,4580.1,98.54,0.034580031,2378592.513,519.3320042,4691.5,2521.66,1033.14,452,15.16,2591.1,723.12,622.06,329.92,80.52,0,59.84,83.38,109.45,85.58470501
1212766200,2008,6,23,158,6,5,16,30,138.65,4624.98,112.4,0.035070422,2380240.561,514.6488333,4672.5,2576.62,978.18,454,25.28,2625.8,729.44,600.94,330.22,85.42,0,65.68,87.12,99.19,78.42656652
1212768000,2008,6,23,158,6,5,17,0,139.76,4669.302,106.72,0.033611019,2387689.061,511.3588843,4672.5,2626.462,928.338,456.04,24.78,2660,728.6,599.44,330.46,84.42,0,84.662,81.94,93.42,78.88204002
1212769800,2008,6,23,158,6,5,17,30,139.76,4670.43,98.99,0.031947808,2387699.043,511.2375184,4672.5,2635.12,919.68,454.38,24.84,2658.08,725.6,596.2,330.56,81.7,0,104.24,74.15,94.8,85.15225007
1212771600,2008,6,23,158,6,5,18,0,139.76,4593.136,97.436,0.0328525,2353249.277,512.3404307,4672.5,2564.22,918.58,443.34,21.54,2616.7,722.32,573.9,329.92,77.88,0,99.98,75.896,79.424,75.34911961
1212773400,2008,6,23,158,6,5,18,30,133.01,4489.858,78.578,0.032009476,2288514.689,509.7075873,4657.5,2527.46,877.34,429.16,9.92,2617.4,728.22,470.08,330.38,83.08,0,107.06,68.658,82.142,82.54730728
1212775200,2008,6,23,158,6,5,19,0,133.01,4363.132,63.252,0.030421266,2225455.952,510.0592766,4565.5,2442.54,885.26,418,5.52,2587.88,725.16,459.64,330.14,29.36,0,92.7,57.732,79.708,91.23457638
1212777000,2008,6,23,158,6,5,19,30,129.31,4249.86,49.72,0.029097429,2184766.44,514.0796262,4461.5,2361.26,889.54,409.2,1.06,2575,725.48,434.04,329.12,0,0,61.5,48.66,77.24,100.2335842
1212778800,2008,6,23,158,6,5,20,0,115.51,4119.37,44.07,0.02869128,2123053.16,515.3829737,4461.5,2238.26,1012.54,409.1,0.96,2520.3,726.54,370.2,327.08,0,0,56.1,43.11,64.14,98.76809362
1212780600,2008,6,23,158,6,5,20,30,115.51,4044.45,37.888,0.02176019,2096999.728,518.4882315,4461.5,2193.462,1057.338,395.2,1,2481.7,738.78,348.42,326.98,0,0,59.562,36.888,58.802,104.8743512
1212782400,2008,6,23,158,6,5,21,0,105.93,3969.012,38.632,0.017463288,2058450.27,518.6303972,4481.5,2132.56,1118.24,395.52,5.32,2424.34,712.2,373.08,326.84,0,0,57.92,33.312,44.048,97.63276886
1212784200,2008,6,23,158,6,5,21,30,103.06,3905.088,50.968,0.023048904,2034236.708,520.9195561,4471.5,2044.88,995.92,395.52,14.56,2308.08,679.62,435.9,323.38,0,0,53.54,36.408,32.262,76.23526076
1212786000,2008,6,23,158,6,5,22,0,123.17,3984.682,50.318,0.034732508,2045257.378,513.27995,4324.5,2144.204,803.596,396.64,15.26,2295.38,678.88,453.32,323.12,0,0,80.324,35.058,16.852,50.66137566
1212787800,2008,6,23,158,6,5,22,30,122.26,3951.916,49.696,0.041361203,2029301.287,513.4980823,4324.5,2131.48,816.32,397.04,18.98,2247.26,678.74,417.32,323.14,0,0,103.02,30.716,15.484,54.83391175
1212789600,2008,6,23,158,6,5,23,0,120.75,3805.718,40.038,0.052347021,1982925.309,521.038424,4314.5,1955.54,992.26,396.88,15.02,2198.86,678.38,325.36,323.58,0,0,65.3,25.018,10.682,52.93622082
1212791400,2008,6,23,158,6,5,23,30,90.12,3660.254,27.214,0.05347006,1947178.605,531.9790936,4241.5,1766.94,1180.86,396.96,5.9,2181.32,678.24,275.46,323.62,0,0,-55.76,21.314,11.526,68.2941281
1212793200,2008,6,23,158,6,5,0,0,74.92,3596.752,20.592,0.052539625,1890731.513,525.6774759,4076.5,1654.9,869.4,397.84,5.94,2215.36,670.36,192.1,324.02,0,0,-154.64,14.652,11.718,113.8664853
1212795000,2008,6,23,158,6,5,0,30,74.92,3408.556,20.156,0.050524621,1781225.637,522.5748489,4076.5,1532.36,940.94,398.48,5.74,2151.8,649.84,104.76,324.2,0,0,-154.7,14.416,9.604,106.73483
1212796800,2008,6,23,158,6,5,1,0,74.92,3269.5,20.42,0.027435388,1721641.939,526.576522,4076.5,1475.56,907.74,398.32,5.72,2108.6,668.82,72.7,323.96,0,0,-172.28,14.7,6.94,87.07653701
1212798600,2008,6,23,158,6,5,1,30,71.35,3200.638,20.378,0.027925057,1685215.525,526.5248757,3840.5,1415.94,967.36,398.64,6,2049.74,658.5,72.7,324.32,0,0,-223.52,14.378,6.762,89.45627729
1212800400,2008,6,23,158,6,5,2,0,71.13,3106.014,15.394,0.028658596,1623509.485,522.6987017,3840.5,1327.34,909.96,398.56,1.46,2025.72,592.34,72.66,324.82,0,0,-224.68,13.934,6.676,94.40045249
1212802200,2008,6,23,158,6,5,2,30,71.13,3019.694,14.434,0.029305618,1538122.46,509.3636839,3840.5,1263.52,1047.78,399.36,0.94,2061.62,470.82,72.72,325.1,0,0,-222.6,13.494,7.006,103.074886
1212804000,2008,6,23,158,6,5,3,0,71.13,2966.594,17.434,0.030902105,1466853.812,494.4572165,3585.5,1278.24,1033.06,398.88,0.82,2099.72,376.44,72.64,325.3,0,0,-222.28,16.614,3.316,39.04851625
1212805800,2008,6,23,158,6,5,3,30,71.13,2926.284,18.704,0.03174128,1450657.636,495.7337141,3585.5,1237.32,1073.98,399.28,0.82,2068.6,365.96,72.64,325.38,0,0,-220.98,17.884,2.306,22.88379478
1212807600,2008,6,23,158,6,5,4,0,71.13,2899.164,16.884,0.031424231,1446688.958,499.0021117,3585.5,1212.34,1244.96,399.76,0.84,2039.98,368.9,72.8,325.54,0,0,-219.9,16.044,5.166,53.43953657
1212809400,2008,6,23,158,6,5,4,30,70.48,2855.14,15.9,0.031564126,1434943.038,502.5823734,3585.5,1169.96,1287.34,400.16,0.78,1996.78,369.22,72.62,325.62,0,0,-219.22,15.12,6.18,66.66666667
1212811200,2008,6,23,158,6,5,5,0,70.48,2797.426,15.506,0.032117382,1419832.713,507.5496951,3585.5,1113,1344.3,400,0.74,1939.36,369.24,72.72,325.52,0,0,-218.4,14.766,6.574,72.13870295
1212813000,2008,6,23,158,6,5,5,30,65.89,2797.554,14.854,0.031839957,1418814.942,507.1626651,3585.5,1108.48,1348.82,400,0.78,1939.86,369.52,72.86,325.46,0,0,-217.26,14.074,7.216,82.54404027
1212814800,2008,6,23,159,7,6,6,0,337.62,2885.144,15.004,0.030897591,1472681.61,510.4360858,3732.5,1147.28,1310.02,399.92,0.86,2015.74,369.34,84.48,325.58,0,0,-215.3,14.144,5.186,66.68381124
1212816600,2008,6,23,159,7,6,6,30,350.28,2980.426,14.486,0.029695755,1512068.306,507.3329469,3732.5,1196.14,1354.16,400,0.98,2085.94,369.3,110.28,325.42,0,0,-213.22,13.506,7.454,90.318672
1212818400,2008,6,23,159,7,6,7,0,77.52,3192.742,12.962,0.027237403,1599871.13,501.096277,3895.5,1338.6,1357.7,400.16,1.06,2263,388.86,127.38,325.48,0,0,-205.22,11.902,10.678,129.2579591
1212820200,2008,6,23,159,7,6,7,30,77.52,3340.94,11.62,0.025639491,1681216.843,503.2167124,3968.5,1549.746,1146.554,400.16,0.96,2313.84,420.8,194.34,325.34,0,0,-126.294,10.66,16.36,165.5870445
1212822000,2008,6,23,159,7,6,8,0,86.31,3518.596,12.656,0.047040354,1819928.965,517.2315792,4369.5,1736,960.3,398.96,0.88,2315.52,493.76,210.02,324.78,0,0,6.14,11.776,20.644,169.7976641
1212823800,2008,6,23,159,7,6,8,30,110.93,3765.82,13.14,0.04513758,2010530.495,533.8891648,4553.5,1880.4,998.4,397.76,0.82,2304.12,614.98,326.12,324.84,14.5,0,10.46,12.32,27.9,174.0486588
1212825600,2008,6,23,159,7,6,9,0,118.75,3996.74,14.48,0.022183079,2155326.063,539.2710216,4553.5,2186.32,931.48,397.68,0.88,2392.4,703.5,454.48,325,19.88,0,11.94,13.6,34.1,167.0749633
